open_time,close_time,open,high,low,close,volume,quote_volume,trade_count
2026-01-03T03:00:00+00:00,2026-01-03T03:59:59.999000+00:00,98.05366913498511,103.2468166490988,96.91336949349353,101.45187158456093,111.96022192361289,11161.263783356238,151
2026-01-03T04:00:00+00:00,2026-01-03T04:59:59.999000+00:00,101.45187158456093,103.0968166490988,97.06336949349354,103.0968166490988,115.0824628523678,12720.38107450623,152
2026-01-03T05:00:00+00:00,2026-01-03T05:59:59.999000+00:00,102.94681664909879,102.94681664909879,97.21336949349354,102.94681664909879,122.4447746785801,10586.70449015294,153
2026-01-03T06:00:00+00:00,2026-01-03T06:59:59.999000+00:00,102.79681664909879,102.79681664909879,97.36336949349355,102.79681664909879,115.53419357097978,11515.850020236076,154
2026-01-03T07:00:00+00:00,2026-01-03T07:59:59.999000+00:00,102.79681664909879,108.26319005491277,102.24211188362274,107.09132202535015,145.88161712736954,12336.21469714775,155
2026-01-03T08:00:00+00:00,2026-01-03T08:59:59.999000+00:00,107.09132202535015,109.9612638526773,105.97577313427651,108.41248488434832,124.52395175388062,14252.98809940953,156
2026-01-03T09:00:00+00:00,2026-01-03T09:59:59.999000+00:00,108.41248488434832,110.1655985483843,107.35052362045245,108.19669047057367,135.7313003133966,12302.056687291493,157
2026-01-03T10:00:00+00:00,2026-01-03T10:59:59.999000+00:00,108.19669047057367,109.89391807852698,106.72919460799214,108.826512862075,101.93375342068032,10902.403233888715,158
2026-01-03T11:00:00+00:00,2026-01-03T11:59:59.999000+00:00,108.826512862075,109.99015034502052,106.6232618043687,108.23804781573698,128.05314731528077,13009.91226499918,159
2026-01-03T12:00:00+00:00,2026-01-03T12:59:59.999000+00:00,108.23804781573698,109.74487648386733,106.15541346841276,107.28349999179466,105.46380063649015,13685.491585846528,160
2026-01-03T13:00:00+00:00,2026-01-03T13:59:59.999000+00:00,107.28349999179466,108.04186921979048,104.70662931174726,105.98691962610346,138.47175784130286,13096.411772087891,161
2026-01-03T14:00:00+00:00,2026-01-03T14:59:59.999000+00:00,105.98691962610346,107.42055500627183,104.54631377351596,105.34581916480828,148.68818086532642,14812.84953704179,162
2026-01-03T15:00:00+00:00,2026-01-03T15:59:59.999000+00:00,105.34581916480828,107.08143415250095,103.8182210640127,104.68442635335086,148.005814824626,13991.831586825212,163
2026-01-03T16:00:00+00:00,2026-01-03T16:59:59.999000+00:00,104.68442635335086,107.06243230929425,103.8271673935936,105.4750484497979,125.74924761965735,13374.930139086227,164
2026-01-03T17:00:00+00:00,2026-01-03T17:59:59.999000+00:00,105.4750484497979,107.0701078648762,103.91749542381623,105.32358948728223,123.18597229972947,14488.729360461037,165
2026-01-03T18:00:00+00:00,2026-01-03T18:59:59.999000+00:00,105.32358948728223,106.22421320601578,103.19397181164493,104.93588047459772,121.82087177681129,14535.790530356326,166
2026-01-03T19:00:00+00:00,2026-01-03T19:59:59.999000+00:00,104.93588047459772,107.61527600180204,103.82249031316852,105.8769409227504,145.54834760009547,14264.138626538055,167
2026-01-03T20:00:00+00:00,2026-01-03T20:59:59.999000+00:00,105.8769409227504,108.208784428048,105.15674166895644,106.89964604910911,116.82548028229431,12740.867526414824,168
2026-01-03T21:00:00+00:00,2026-01-03T21:59:59.999000+00:00,106.89964604910911,109.30490369644671,105.5111405830386,107.63921795620772,109.70633258906022,12433.567270099635,169
2026-01-03T22:00:00+00:00,2026-01-03T22:59:59.999000+00:00,107.63921795620772,108.46702968854574,105.30519696284068,106.92230285424759,121.34338291769316,14009.880443494085,170
2026-01-03T23:00:00+00:00,2026-01-03T23:59:59.999000+00:00,106.92230285424759,108.91395461632675,106.20270788294742,107.49323758148635,103.84206643228782,15779.488219651186,171
2026-01-04T00:00:00+00:00,2026-01-04T00:59:59.999000+00:00,107.49323758148635,109.27941383447703,104.72628188585311,106.35229146338307,124.16813115688214,12871.63979303084,172
2026-01-04T01:00:00+00:00,2026-01-04T01:59:59.999000+00:00,106.35229146338307,107.61679859277778,104.3537251045784,105.58776247909182,130.23181725639319,13755.897304805643,173
2026-01-04T02:00:00+00:00,2026-01-04T02:59:59.999000+00:00,105.58776247909182,106.54225403390733,102.79646256874274,103.44273566834275,146.08319390447218,10948.059896626277,174
2026-01-04T03:00:00+00:00,2026-01-04T03:59:59.999000+00:00,103.44273566834275,104.23007379110163,101.3331447790739,102.06284271448435,149.4857221924904,13767.276390994055,175
2026-01-04T04:00:00+00:00,2026-01-04T04:59:59.999000+00:00,102.06284271448435,102.84096316166952,98.42004810167589,99.46880706971757,148.44628113691,10732.945249181905,176
2026-01-04T05:00:00+00:00,2026-01-04T05:59:59.999000+00:00,99.46880706971757,100.59747574055797,97.26047780878947,97.78675828289506,145.00282040804453,14344.387783142942,177
2026-01-04T06:00:00+00:00,2026-01-04T06:59:59.999000+00:00,97.78675828289506,99.30667560688427,93.70895244815767,95.27867232410297,146.2209413350571,12562.299105066482,178
2026-01-04T07:00:00+00:00,2026-01-04T07:59:59.999000+00:00,95.27867232410297,96.18467119119202,93.76385443134934,94.39881766070621,110.78229642957888,13827.241992712268,179
2026-01-04T08:00:00+00:00,2026-01-04T08:59:59.999000+00:00,94.39881766070621,95.9829963663967,90.9814429881118,92.1771641510378,107.07408834168311,12410.536347884392,180
2026-01-04T09:00:00+00:00,2026-01-04T09:59:59.999000+00:00,92.1771641510378,94.04285189161568,90.76949431060008,92.65973707798084,147.7150880365669,12268.966793552743,181
2026-01-04T10:00:00+00:00,2026-01-04T10:59:59.999000+00:00,92.65973707798084,93.5564190033077,90.46635559027777,91.99598231237118,125.42454985238477,10512.37416462979,182
2026-01-04T11:00:00+00:00,2026-01-04T11:59:59.999000+00:00,91.99598231237118,93.66941084373202,90.02383139102206,91.68144831668509,143.2760631402764,11017.648183057689,183
2026-01-04T12:00:00+00:00,2026-01-04T12:59:59.999000+00:00,91.68144831668509,93.91283199516216,90.50297120600668,92.17602426485844,147.9653345616286,12296.603326178461,184
2026-01-04T13:00:00+00:00,2026-01-04T13:59:59.999000+00:00,92.17602426485844,94.22612984870545,90.41288677599502,93.12885116738738,114.74419770322343,12628.345319643482,185
2026-01-04T14:00:00+00:00,2026-01-04T14:59:59.999000+00:00,93.12885116738738,93.69795130789745,92.06457199245267,93.008278561076,107.174308522763,11952.532623227362,186
2026-01-04T15:00:00+00:00,2026-01-04T15:59:59.999000+00:00,93.008278561076,96.21501332617778,92.02001940600199,94.95415536831852,125.97961240770577,12918.157084753231,187
2026-01-04T16:00:00+00:00,2026-01-04T16:59:59.999000+00:00,94.95415536831852,95.58105555901018,92.86887891641327,94.04873429909392,145.46414095933386,11491.879268560295,188
2026-01-04T17:00:00+00:00,2026-01-04T17:59:59.999000+00:00,94.04873429909392,96.49486956652866,93.07313920632126,95.70230093532797,106.92223451453357,13283.27046896789,189
2026-01-04T18:00:00+00:00,2026-01-04T18:59:59.999000+00:00,95.70230093532797,97.06547295506631,94.00739833472156,95.48266770297322,132.70457005257617,9929.270162999635,190
2026-01-04T19:00:00+00:00,2026-01-04T19:59:59.999000+00:00,95.48266770297322,96.51433598785401,93.71561129910238,94.73289052343058,106.53089042192437,13275.824926136886,191
2026-01-04T20:00:00+00:00,2026-01-04T20:59:59.999000+00:00,94.73289052343058,95.42470574459756,93.6559778190111,94.33386456101886,120.4141856640055,13603.180502597825,192
2026-01-04T21:00:00+00:00,2026-01-04T21:59:59.999000+00:00,94.33386456101886,96.08981311402376,93.2848982055541,94.65815534543202,117.5654987939559,12582.737335548332,193
2026-01-04T22:00:00+00:00,2026-01-04T22:59:59.999000+00:00,94.65815534543202,96.30129333255928,93.19773346040276,94.13575164864466,146.39042212774194,12430.387534315976,194
2026-01-04T23:00:00+00:00,2026-01-04T23:59:59.999000+00:00,94.13575164864466,95.1107797163177,92.97036639919723,93.79690287169095,106.91890292512778,9459.508460761474,195
2026-01-05T00:00:00+00:00,2026-01-05T00:59:59.999000+00:00,93.79690287169095,95.54433086293581,91.60468486822901,92.59667850454404,138.10273496597566,10015.988210045429,196
2026-01-05T01:00:00+00:00,2026-01-05T01:59:59.999000+00:00,92.59667850454404,95.42683464563306,91.48553340269935,94.41834529595059,145.17054703411245,9760.78365273315,197
2026-01-05T02:00:00+00:00,2026-01-05T02:59:59.999000+00:00,94.41834529595059,96.38990219487445,93.51427666689075,94.9579126096049,110.84238485984622,10412.832099028783,198
2026-01-05T03:00:00+00:00,2026-01-05T03:59:59.999000+00:00,94.9579126096049,96.23990219487445,93.66427666689076,95.86060663232027,141.1035668104953,10517.085698762225,199
2026-01-05T04:00:00+00:00,2026-01-05T04:59:59.999000+00:00,95.86060663232027,99.24256752238952,94.58617764466871,98.1450464574171,139.69447096518266,13326.77191085319,200
2026-01-05T05:00:00+00:00,2026-01-05T05:59:59.999000+00:00,98.1450464574171,99.9293935419862,97.08887954994499,98.93336662266282,131.36721801721683,12599.491573665333,201
2026-01-05T06:00:00+00:00,2026-01-05T06:59:59.999000+00:00,98.93336662266282,102.82766837416743,97.89866115293148,101.95738635659166,101.86142630362917,12769.61595485208,202
2026-01-05T07:00:00+00:00,2026-01-05T07:59:59.999000+00:00,101.95738635659166,104.3796949777538,100.3806530708128,103.83654403160078,148.52557809795044,15365.43590527907,203
2026-01-05T08:00:00+00:00,2026-01-05T08:59:59.999000+00:00,103.83654403160078,107.38418321191307,102.24116724576986,106.07930544304435,138.33117555314746,10631.93427031342,204
2026-01-05T09:00:00+00:00,2026-01-05T09:59:59.999000+00:00,106.07930544304435,108.07400748739421,104.2870131040509,106.87801585634989,108.00984556913815,13712.16178133715,205
2026-01-05T10:00:00+00:00,2026-01-05T10:59:59.999000+00:00,106.87801585634989,108.3172934831514,105.17974425143743,107.48037638533765,145.39865937325197,15166.373318528042,206
2026-01-05T11:00:00+00:00,2026-01-05T11:59:59.999000+00:00,107.48037638533765,108.77062611482253,106.9529286982712,108.0356101074656,148.90192936968708,14971.194496340895,207
2026-01-05T12:00:00+00:00,2026-01-05T12:59:59.999000+00:00,108.0356101074656,110.04996753043196,107.49922565314964,108.64168929398976,142.19949219486796,13714.760439358779,208
2026-01-05T13:00:00+00:00,2026-01-05T13:59:59.999000+00:00,108.64168929398976,109.50304040583273,107.03413805713545,107.82043162420335,140.69516579317215,13099.87442986339,209
2026-01-05T14:00:00+00:00,2026-01-05T14:59:59.999000+00:00,107.82043162420335,108.62519092827925,105.96879338783273,107.41738807203643,132.77993812715897,13995.818594538447,210
2026-01-05T15:00:00+00:00,2026-01-05T15:59:59.999000+00:00,107.41738807203643,108.47265173800807,106.39774580730307,107.39472008061202,104.50313336800231,15304.259442441067,211
2026-01-05T16:00:00+00:00,2026-01-05T16:59:59.999000+00:00,107.39472008061202,108.73334435569767,105.8667308841493,106.71192616492316,110.1960609597262,15077.699221078554,212
2026-01-05T17:00:00+00:00,2026-01-05T17:59:59.999000+00:00,106.71192616492316,108.39701709328322,105.04993911058129,106.23608113154225,107.28798617507243,15059.301384105242,213
2026-01-05T18:00:00+00:00,2026-01-05T18:59:59.999000+00:00,106.23608113154225,107.32209044012257,103.94475592636033,104.75653450598533,144.55336798755002,14474.35081529937,214
2026-01-05T19:00:00+00:00,2026-01-05T19:59:59.999000+00:00,104.75653450598533,106.49298066854465,103.62191702573294,104.46489119421639,125.69449919512857,14253.04558506497,215
2026-01-05T20:00:00+00:00,2026-01-05T20:59:59.999000+00:00,104.46489119421639,106.12309451260964,102.65053559287487,104.33470752498563,113.63526198396454,12318.59461649275,216
2026-01-05T21:00:00+00:00,2026-01-05T21:59:59.999000+00:00,104.33470752498563,106.04759927536381,103.10871570943304,105.301067033813,139.31671963068615,13712.830167882956,217
2026-01-05T22:00:00+00:00,2026-01-05T22:59:59.999000+00:00,105.301067033813,108.02586743436704,103.97862241479413,106.41305550926526,121.11144734332353,11096.899100711978,218
2026-01-05T23:00:00+00:00,2026-01-05T23:59:59.999000+00:00,106.41305550926526,107.21730071512684,105.50842550336456,106.53962277530138,146.8301143502503,12874.956882702982,219
2026-01-06T00:00:00+00:00,2026-01-06T00:59:59.999000+00:00,106.53962277530138,107.77885045110212,105.97633078659533,107.26647036648158,138.4236122315013,11439.612126642802,220
2026-01-06T01:00:00+00:00,2026-01-06T01:59:59.999000+00:00,107.26647036648158,108.62338786972208,105.36337968152046,106.3599372215633,140.6897574536051,12629.765700772125,221
2026-01-06T02:00:00+00:00,2026-01-06T02:59:59.999000+00:00,106.3599372215633,107.47487233875512,103.8872872993197,105.61714901463074,121.19680427331922,13672.286604393545,222
2026-01-06T03:00:00+00:00,2026-01-06T03:59:59.999000+00:00,105.61714901463074,106.92429306215354,103.9641350315545,105.52664561363554,113.27522549678602,11727.068425015223,223
2026-01-06T04:00:00+00:00,2026-01-06T04:59:59.999000+00:00,105.52664561363554,106.47317985688905,103.53181838668422,104.39924463088452,149.26534671339073,14243.031216555559,224
2026-01-06T05:00:00+00:00,2026-01-06T05:59:59.999000+00:00,104.39924463088452,105.19127755720487,101.73803374002053,102.62796241302536,122.51525027367971,13933.429027137523,225
2026-01-06T06:00:00+00:00,2026-01-06T06:59:59.999000+00:00,102.62796241302536,103.21674054283892,98.88813650592378,100.65944924782582,102.14650718187023,12354.366694702434,226
2026-01-06T07:00:00+00:00,2026-01-06T07:59:59.999000+00:00,100.65944924782582,102.30165037174328,97.37578430416754,98.98257577507809,149.9855962698668,10774.36264499068,227
2026-01-06T08:00:00+00:00,2026-01-06T08:59:59.999000+00:00,98.98257577507809,99.61051257593353,96.11492252321075,97.60333100541241,108.86637773943711,10129.526494413305,228
2026-01-06T09:00:00+00:00,2026-01-06T09:59:59.999000+00:00,97.60333100541241,98.81216467195385,94.07277060071705,94.93411857253402,103.24544968650225,9726.77351845448,229
2026-01-06T10:00:00+00:00,2026-01-06T10:59:59.999000+00:00,94.93411857253402,98.66216467195385,94.22277060071706,94.22277060071706,105.78677743140754,12368.535473586058,230
2026-01-06T11:00:00+00:00,2026-01-06T11:59:59.999000+00:00,94.37277060071706,98.51216467195384,94.37277060071706,94.37277060071706,104.77508469242198,13436.193314686087,231
2026-01-06T12:00:00+00:00,2026-01-06T12:59:59.999000+00:00,94.37277060071706,95.48812970143022,90.1156049865149,90.7413254673854,114.05200948285474,12244.54381551461,232
2026-01-06T13:00:00+00:00,2026-01-06T13:59:59.999000+00:00,90.7413254673854,93.59979052365833,89.64039216089193,91.87951799874767,122.7820960524276,9502.994476598307,233
2026-01-06T14:00:00+00:00,2026-01-06T14:59:59.999000+00:00,91.87951799874767,92.8377026213097,89.94155518956033,90.67875343959795,107.14239231917553,11317.089315171323,234
2026-01-06T15:00:00+00:00,2026-01-06T15:59:59.999000+00:00,90.67875343959795,92.00649370942915,89.32242699416904,91.22966211502455,115.98893798424946,11550.915296310764,235
2026-01-06T16:00:00+00:00,2026-01-06T16:59:59.999000+00:00,91.22966211502455,94.29981326104055,89.96555313856415,93.34618867737794,143.4003647922178,12477.020699616241,236
2026-01-06T17:00:00+00:00,2026-01-06T17:59:59.999000+00:00,93.34618867737794,95.01850121640007,92.32855674789026,93.60551953604981,122.79784718763798,9851.321056451709,237
2026-01-06T18:00:00+00:00,2026-01-06T18:59:59.999000+00:00,93.60551953604981,96.1511844129136,92.15789051789324,94.741600387396,126.97868443105878,14146.712684075106,238
2026-01-06T19:00:00+00:00,2026-01-06T19:59:59.999000+00:00,94.741600387396,95.52179859296002,92.47395853483864,94.10228953148702,120.56327443901324,10846.82361371962,239
2026-01-06T20:00:00+00:00,2026-01-06T20:59:59.999000+00:00,94.10228953148702,96.92762435451456,92.7888357132492,95.84741622045648,125.91380424840081,13698.331440373257,240
2026-01-06T21:00:00+00:00,2026-01-06T21:59:59.999000+00:00,95.84741622045648,96.40495603393104,94.5680469718767,95.53610100632423,103.14416023220798,13204.180022035365,241
2026-01-06T22:00:00+00:00,2026-01-06T22:59:59.999000+00:00,95.53610100632423,96.05498190840734,93.01075586081276,94.50793578888687,115.77400184934896,11912.935077720882,242
2026-01-06T23:00:00+00:00,2026-01-06T23:59:59.999000+00:00,94.50793578888687,95.20694519267943,92.70603757796093,94.21826125361213,143.6747014631576,13773.365041483004,243
2026-01-07T00:00:00+00:00,2026-01-07T00:59:59.999000+00:00,94.21826125361213,95.66905669817653,92.23899416572337,93.98591274912519,127.94055921967963,9732.47512739096,244
2026-01-07T01:00:00+00:00,2026-01-07T01:59:59.999000+00:00,93.98591274912519,94.91290631662102,92.0764842983984,93.07686838192289,115.3763060286437,11148.4975710718,245
2026-01-07T02:00:00+00:00,2026-01-07T02:59:59.999000+00:00,93.07686838192289,94.31780505093056,92.20357013210138,93.56595654642445,111.32273869450228,13190.560442817976,246
2026-01-07T03:00:00+00:00,2026-01-07T03:59:59.999000+00:00,93.56595654642445,95.04269310794426,92.75213419470376,94.22832567194979,107.46220909812688,10498.740267792438,247
2026-01-07T04:00:00+00:00,2026-01-07T04:59:59.999000+00:00,94.22832567194979,95.78046897579563,91.99414993611938,93.61187503269456,113.95366287807678,13705.510041567763,248
2026-01-07T05:00:00+00:00,2026-01-07T05:59:59.999000+00:00,93.61187503269456,95.86195035601301,92.45160269488836,94.58048170726937,142.2629373235336,11096.12556551738,249
2026-01-07T06:00:00+00:00,2026-01-07T06:59:59.999000+00:00,94.58048170726937,98.4443478707162,94.03806385950213,97.25840045695392,110.80536852495376,14019.602570940464,250
2026-01-07T07:00:00+00:00,2026-01-07T07:59:59.999000+00:00,97.25840045695392,99.63341396368958,95.65713054973232,98.31384834654496,138.17615471629628,12099.067599515975,251
2026-01-07T08:00:00+00:00,2026-01-07T08:59:59.999000+00:00,98.31384834654496,101.48114737891518,97.100697768814,100.36782398762422,133.7395743839091,12679.384590986308,252
2026-01-07T09:00:00+00:00,2026-01-07T09:59:59.999000+00:00,100.36782398762422,104.66840882995804,99.67878677409813,103.14614407548538,134.0562475512267,13275.11482474674,253
2026-01-07T10:00:00+00:00,2026-01-07T10:59:59.999000+00:00,103.14614407548538,104.83232320207237,101.84051803865296,103.94403076402675,124.28548137421342,11664.796107636952,254
2026-01-07T11:00:00+00:00,2026-01-07T11:59:59.999000+00:00,103.94403076402675,108.49585831710527,103.26608285800017,106.960532922913,103.14716928716098,15019.132604492006,255
2026-01-07T12:00:00+00:00,2026-01-07T12:59:59.999000+00:00,106.960532922913,108.22570981353797,105.89765199367466,107.10035796410575,115.7240617784529,13936.779769327844,256
2026-01-07T13:00:00+00:00,2026-01-07T13:59:59.999000+00:00,107.10035796410575,108.93443773690615,105.57167628629105,108.19123241138028,146.49814765313607,11387.269274835508,257
2026-01-07T14:00:00+00:00,2026-01-07T14:59:59.999000+00:00,108.19123241138028,109.62904020852692,107.15619911501443,108.55999669794859,143.81899207888964,15939.866320341063,258
2026-01-07T15:00:00+00:00,2026-01-07T15:59:59.999000+00:00,108.55999669794859,110.70300877779218,107.92514491648781,109.28926461483738,120.73629621823594,13809.141832918252,259
